## Site Characteristics
Country='Turkey'
Station='Adana_Karataş'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=35.375
Latitude=36.575
Elevation=47.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20230523,26510.00,16.55,24.45,1.89,3.83,0.00,0.00
20230524,26330.00,16.90,25.95,1.80,5.42,0.00,0.00
20230525,27340.00,19.60,24.80,2.00,6.04,0.00,0.00
20230526,26380.00,18.00,28.55,1.95,4.31,0.00,0.00
20230527,21290.00,20.25,27.90,1.81,7.53,1.60,0.00
20230528,23440.00,18.35,26.25,1.87,4.70,4.30,0.00
20230529,26000.00,18.15,24.90,1.99,4.83,1.20,0.00
20230530,26350.00,20.50,25.40,2.08,6.02,0.50,0.00
20230531,26640.00,20.75,24.75,2.04,5.12,0.00,0.00
20230601,24490.00,18.85,29.40,1.89,4.30,0.00,0.00
20230602,27120.00,22.05,27.00,2.06,8.42,0.10,0.00
20230603,25640.00,21.30,25.30,2.07,6.86,2.00,0.00
20230604,25340.00,19.70,24.50,2.03,5.35,3.10,0.00
20230605,25720.00,20.70,25.75,2.12,5.61,0.00,0.00
20230606,28040.00,21.30,26.85,2.32,5.08,0.00,0.00
20230607,24580.00,21.55,26.95,2.33,4.68,0.00,0.00
20230608,25920.00,21.40,28.40,2.32,4.94,0.00,0.00
20230609,27450.00,20.75,27.50,2.30,6.13,0.00,0.00
20230610,26340.00,23.30,27.00,2.35,6.04,0.60,0.00
20230611,25570.00,22.35,28.00,2.24,5.76,1.70,0.00
20230612,21760.00,20.15,25.70,2.25,4.92,5.10,0.00
20230613,25630.00,20.75,26.90,2.36,4.48,3.30,0.00
20230614,25550.00,20.50,27.75,2.42,4.96,0.20,0.00
20230615,25640.00,23.05,27.05,2.47,5.86,0.50,0.00
20230616,27910.00,22.65,27.55,2.38,5.92,0.00,0.00
20230617,27180.00,23.80,27.40,2.29,9.26,0.60,0.00
20230618,23900.00,21.40,26.95,2.19,7.40,2.10,0.00
20230619,25470.00,22.90,27.50,2.38,6.11,0.30,0.00
20230620,26920.00,22.65,28.15,2.45,4.93,0.00,0.00
20230621,27890.00,22.80,30.20,2.14,7.23,0.00,0.00
20230622,28770.00,23.90,33.25,1.51,6.87,0.00,0.00
20230623,29060.00,24.85,32.80,1.53,6.40,0.00,0.00
20230624,28630.00,23.95,29.35,2.44,5.19,0.00,0.00
20230625,26810.00,24.35,28.70,2.53,6.18,0.00,0.00
20230626,27410.00,24.10,28.15,2.42,5.83,0.00,0.00
20230627,25800.00,23.95,27.45,2.62,5.37,0.30,0.00
20230628,25420.00,24.70,27.85,2.68,6.62,0.10,0.00
20230629,25630.00,24.45,27.80,2.64,5.82,0.10,0.00
20230630,27630.00,22.90,28.05,2.65,5.95,0.00,0.00
20230701,26550.00,24.25,28.75,2.76,6.48,0.20,0.00
20230702,26190.00,24.20,27.95,2.65,5.13,0.50,0.00
20230703,25700.00,24.55,28.80,2.82,5.87,0.30,0.00
20230704,27420.00,24.30,28.20,2.73,5.87,0.00,0.00
20230705,25050.00,25.70,28.60,2.77,6.14,0.60,0.00
20230706,24650.00,25.95,29.00,2.78,6.05,0.90,0.00
20230707,24620.00,25.60,29.15,2.80,6.84,0.00,0.00
20230708,24350.00,25.80,29.55,2.94,6.24,1.50,0.00
20230709,26640.00,24.55,32.85,2.36,6.64,0.00,0.00
20230710,28870.00,25.50,34.05,1.46,7.39,0.00,0.00
20230711,28870.00,25.10,34.80,1.53,7.47,0.00,0.00
20230712,28500.00,23.15,34.95,2.24,6.80,0.00,0.00
20230713,28520.00,23.40,30.90,2.65,5.46,0.00,0.00
20230714,28250.00,23.80,32.10,2.75,6.07,0.00,0.00
20230715,28250.00,24.30,34.95,2.41,6.56,0.00,0.00
20230716,28570.00,23.75,35.20,2.28,7.03,0.00,0.00
20230717,28640.00,23.25,33.10,2.19,6.02,0.00,0.00
20230718,28030.00,24.20,31.10,2.79,5.41,0.00,0.00
20230719,27350.00,24.80,30.45,3.01,5.35,0.00,0.00
20230720,27170.00,27.15,30.40,3.01,5.37,0.00,0.00
20230721,26880.00,26.70,31.00,3.08,5.91,0.00,0.00
20230722,27420.00,25.15,32.35,3.08,7.30,0.00,0.00
20230723,26950.00,25.30,33.05,2.88,8.51,0.00,0.00
20230724,27580.00,27.10,35.85,2.17,8.10,0.00,0.00
20230725,27760.00,24.25,32.60,2.47,4.99,0.00,0.00
20230726,26830.00,26.45,31.30,3.13,5.79,0.00,0.00
20230727,26270.00,26.65,31.20,3.03,5.66,0.00,0.00
20230728,26220.00,26.65,31.05,3.07,6.50,0.00,0.00
20230729,24980.00,27.90,31.10,2.98,6.44,0.70,0.00
20230730,26100.00,27.65,31.30,3.00,6.41,0.00,0.00
20230731,25500.00,26.30,30.80,3.03,4.96,0.00,0.00
20230801,23350.00,27.60,31.10,3.00,6.71,0.20,0.00
20230802,24800.00,27.70,30.95,2.96,7.29,0.00,0.00
20230803,24350.00,27.70,31.40,2.99,6.50,0.00,0.00
20230804,25070.00,27.95,31.60,3.10,7.22,0.10,0.00
20230805,23710.00,27.55,31.40,3.05,7.15,0.10,0.00
20230806,24920.00,27.25,31.10,2.80,5.44,0.00,0.00
20230807,23670.00,27.10,30.90,2.87,5.32,0.00,0.00
20230808,22710.00,27.25,30.55,2.81,4.67,0.00,0.00
20230809,22670.00,26.90,31.35,2.97,5.95,0.00,0.00
20230810,24440.00,27.70,30.95,3.01,5.63,0.00,0.00
20230811,24730.00,26.80,31.95,3.12,4.56,0.00,0.00
20230812,24510.00,25.45,35.75,3.23,4.39,0.00,0.00
20230813,24930.00,26.60,34.25,3.16,5.17,0.00,0.00
20230814,24070.00,28.10,32.15,3.26,5.88,0.00,0.00
20230815,24160.00,27.90,31.75,3.16,5.91,0.00,0.00
20230816,22980.00,27.50,31.60,3.06,5.05,0.10,0.00
20230817,23220.00,26.60,31.60,3.16,5.46,0.00,0.00
20230818,22000.00,27.50,31.80,3.23,6.86,0.20,0.00
20230819,23840.00,27.25,31.60,3.05,5.97,0.00,0.00
20230820,24170.00,26.65,31.65,2.86,5.69,0.00,0.00
20230821,23940.00,27.20,32.25,3.16,5.74,0.00,0.00
20230822,23500.00,27.15,32.40,3.16,5.33,0.00,0.00
20230823,22850.00,28.40,32.05,3.06,7.04,0.00,0.00
20230824,22800.00,28.05,31.75,3.07,6.10,0.00,0.00
20230825,23480.00,26.40,31.95,3.10,6.33,0.00,0.00
20230826,21080.00,27.85,31.45,2.93,6.31,0.00,0.00
20230827,19820.00,22.95,30.85,2.71,6.89,7.10,0.00
20230828,20600.00,22.80,30.80,2.77,6.71,1.50,0.00
20230829,21490.00,23.30,30.80,2.84,5.03,0.10,0.00
20230830,21850.00,26.35,30.65,2.99,5.65,0.00,0.00
20230831,22350.00,26.60,30.95,2.91,6.41,0.00,0.00
20230901,21930.00,26.10,30.35,2.72,6.24,0.00,0.00
20230902,22020.00,27.35,30.90,2.65,7.28,0.00,0.00
20230903,20450.00,25.30,30.70,2.70,4.44,1.10,0.00
20230904,22060.00,24.50,30.60,2.76,5.10,0.00,0.00
20230905,21990.00,24.95,30.90,2.58,6.44,0.00,0.00
20230906,21590.00,25.30,31.30,2.72,6.41,0.00,0.00
20230907,19480.00,27.10,30.90,2.86,6.22,0.00,0.00
20230908,21330.00,25.65,31.15,2.96,6.84,0.00,0.00
20230909,19710.00,25.40,30.70,2.84,6.40,0.70,0.00
20230910,17990.00,22.30,28.55,2.73,7.07,15.30,0.00
20230911,10850.00,22.20,29.15,1.97,3.85,0.00,0.00
20230912,22260.00,21.80,34.40,1.33,6.84,0.00,0.00
20230913,22090.00,22.05,31.25,1.35,5.80,0.00,0.00
20230914,21770.00,20.45,29.90,1.96,5.03,0.00,0.00
20230915,21170.00,21.10,29.80,2.28,5.48,0.00,0.00
20230916,20930.00,21.95,29.95,2.23,5.59,0.00,0.00
20230917,20120.00,23.20,29.45,2.53,4.47,0.00,0.00
20230918,18680.00,24.10,29.40,2.59,4.25,0.00,0.00
20230919,18850.00,23.70,29.00,2.54,4.27,0.10,0.00
20230920,19970.00,22.85,29.75,2.63,4.12,0.00,0.00
20230921,19710.00,22.65,29.75,2.59,3.40,0.00,0.00
20230922,19390.00,22.45,29.70,2.77,4.00,0.00,0.00
20230923,19040.00,22.40,29.70,2.73,4.30,0.00,0.00
20230924,19080.00,22.85,29.75,2.81,4.83,0.00,0.00
20230925,18080.00,24.20,29.85,2.85,5.14,0.00,0.00
20230926,17630.00,24.30,29.15,2.77,5.20,0.00,0.00
20230927,18460.00,23.05,29.70,2.72,5.60,0.00,0.00
20230928,18420.00,27.30,29.85,2.59,9.12,0.00,0.00
20230929,15030.00,21.25,29.85,2.44,7.13,18.70,0.00
20230930,13670.00,19.20,27.25,2.29,7.14,18.30,0.00
20231001,16890.00,19.15,25.65,2.21,6.20,17.50,0.00
20231002,14730.00,20.30,26.80,2.29,6.16,7.80,0.00
20231003,17970.00,20.55,28.85,1.70,4.61,0.00,0.00
20231004,17330.00,19.40,29.65,1.52,3.89,0.00,0.00
20231005,17470.00,20.95,29.45,1.62,4.21,0.00,0.00
20231006,16840.00,20.50,28.40,2.37,3.44,0.00,0.00
20231007,14570.00,19.90,28.25,2.24,5.15,0.00,0.00
20231008,15480.00,22.55,27.95,2.31,4.60,0.10,0.00
20231009,15190.00,21.70,27.85,2.29,3.31,0.30,0.00
20231010,16020.00,20.95,30.30,2.00,4.11,0.00,0.00
20231011,15520.00,20.65,27.70,2.03,5.00,0.00,0.00
20231012,16040.00,20.80,27.70,2.27,4.00,0.00,0.00
20231013,15470.00,20.70,27.45,2.31,2.83,0.00,0.00
